Sentence ##sep#Word#sep#POS#sep#Tag
#sep#i#sep#pos#sep#O
#sep#want#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#some#sep#pos#sep#O
#sep#good#sep#pos#sep#B-Rating
#sep#chili#sep#pos#sep#B-Dish
#sep#can#sep#pos#sep#O
#sep#you#sep#pos#sep#O
#sep#help#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#find#sep#pos#sep#O
#sep#that#sep#pos#sep#O
Sentence: 20#sep#along#sep#pos#sep#O
#sep#my#sep#pos#sep#O
#sep#route#sep#pos#sep#O
#sep#tell#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#next#sep#pos#sep#O
#sep#steak#sep#pos#sep#B-Cuisine
#sep#house#sep#pos#sep#I-Cuisine
#sep#that#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#within#sep#pos#sep#B-Location
#sep#a#sep#pos#sep#I-Location
#sep#mile#sep#pos#sep#I-Location
Sentence: 21#sep#alot#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#parking#sep#pos#sep#B-Amenity
#sep#indian#sep#pos#sep#B-Cuisine
#sep#food#sep#pos#sep#O
Sentence: 22#sep#although#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#good#sep#pos#sep#B-Rating
#sep#burger#sep#pos#sep#B-Dish
#sep#would#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#good#sep#pos#sep#O
#sep#time#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#burger#sep#pos#sep#B-Restaurant_Name
#sep#king#sep#pos#sep#I-Restaurant_Name
Sentence: 23#sep#am#sep#pos#sep#O
#sep#i#sep#pos#sep#O
#sep#ablle#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#get#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#reservation#sep#pos#sep#O
#sep#at#sep#pos#sep#O
#sep#mcdills#sep#pos#sep#B-Restaurant_Name
#sep#tonight#sep#pos#sep#B-Hours
Sentence: 24#sep#american#sep#pos#sep#B-Cuisine
#sep#style#sep#pos#sep#O
#sep#restaurants#sep#pos#sep#O
#sep#reviews#sep#pos#sep#B-Rating
Sentence: 25#sep#anniversary#sep#pos#sep#B-Amenity
#sep#dinner#sep#pos#sep#I-Amenity
Sentence: 26#sep#any#sep#pos#sep#O
#sep#50s#sep#pos#sep#B-Amenity
#sep#style#sep#pos#sep#I-Amenity
#sep#diners#sep#pos#sep#B-Cuisine
#sep#around#sep#pos#sep#O
Sentence: 27#sep#any#sep#pos#sep#O
#sep#bars#sep#pos#sep#B-Cuisine
#sep#around#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#open#sep#pos#sep#B-Hours
#sep#before#sep#pos#sep#I-Hours
#sep#11#sep#pos#sep#I-Hours
#sep#a#sep#pos#sep#I-Hours
#sep#m#sep#pos#sep#I-Hours
Sentence: 28#sep#any#sep#pos#sep#O
#sep#beanery#sep#pos#sep#B-Restaurant_Name
#sep#restaurants#sep#pos#sep#O
#sep#at#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#north#sep#pos#sep#B-Location
#sep#end#sep#pos#sep#I-Location
Sentence: 29#sep#any#sep#pos#sep#O
#sep#beanery#sep#pos#sep#B-Cuisine
#sep#restaurants#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#westborough#sep#pos#sep#B-Location
Sentence: 30#sep#any#sep#pos#sep#O
#sep#beef#sep#pos#sep#B-Dish
#sep#cuisine#sep#pos#sep#O
#sep#restaurants#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#brewpub#sep#pos#sep#B-Amenity
#sep#and#sep#pos#sep#O
#sep#great#sep#pos#sep#B-Price
#sep#prices#sep#pos#sep#O
Sentence: 31#sep#any#sep#pos#sep#O
#sep#buffet#sep#pos#sep#B-Amenity
#sep#style#sep#pos#sep#I-Amenity
#sep#restaurant#sep#pos#sep#O
#sep#in#sep#pos#sep#B-Location
#sep#my#sep#pos#sep#I-Location
#sep#area#sep#pos#sep#I-Location
Sentence: 32#sep#any#sep#pos#sep#O
#sep#business#sep#pos#sep#B-Amenity
#sep#eateries#sep#pos#sep#I-Amenity
#sep#with#sep#pos#sep#O
#sep#great#sep#pos#sep#B-Amenity
#sep#portions#sep#pos#sep#I-Amenity
Sentence: 33#sep#any#sep#pos#sep#O
#sep#busy#sep#pos#sep#B-Rating
#sep#restaurants#sep#pos#sep#O
#sep#around#sep#pos#sep#B-Location
#sep#here#sep#pos#sep#I-Location
Sentence: 34#sep#any#sep#pos#sep#O
#sep#cali#sep#pos#sep#B-Cuisine
#sep#eateries#sep#pos#sep#I-Cuisine
#sep#open#sep#pos#sep#B-Hours
#sep#at#sep#pos#sep#I-Hours
#sep#11#sep#pos#sep#I-Hours
#sep#am#sep#pos#sep#I-Hours
Sentence: 35#sep#any#sep#pos#sep#O
#sep#chance#sep#pos#sep#O
#sep#i#sep#pos#sep#O
#sep#can#sep#pos#sep#O
#sep#get#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#reservation#sep#pos#sep#B-Amenity
#sep#at#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#fine#sep#pos#sep#B-Amenity
#sep#dining#sep#pos#sep#I-Amenity
#sep#place#sep#pos#sep#O
#sep#thats#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#top#sep#pos#sep#B-Rating
#sep#rated#sep#pos#sep#I-Rating
#sep#on#sep#pos#sep#I-Rating
#sep#tripadvisor#sep#pos#sep#I-Rating
Sentence: 36#sep#any#sep#pos#sep#O
#sep#cheap#sep#pos#sep#B-Price
#sep#places#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#middleboro#sep#pos#sep#B-Location
Sentence: 37#sep#any#sep#pos#sep#O
#sep#cheap#sep#pos#sep#B-Price
#sep#restaurants#sep#pos#sep#O
#sep#open#sep#pos#sep#B-Hours
#sep#before#sep#pos#sep#I-Hours
#sep#8#sep#pos#sep#I-Hours
#sep#a#sep#pos#sep#I-Hours
#sep#m#sep#pos#sep#I-Hours
Sentence: 38#sep#any#sep#pos#sep#O
#sep#cheap#sep#pos#sep#B-Price
#sep#spanish#sep#pos#sep#B-Cuisine
#sep#places#sep#pos#sep#O
Sentence: 39#sep#any#sep#pos#sep#O
#sep#crowd#sep#pos#sep#B-Rating
#sep#pleasing#sep#pos#sep#I-Rating
#sep#restaurants#sep#pos#sep#O
#sep#around#sep#pos#sep#B-Location
#sep#here#sep#pos#sep#I-Location
Sentence: 40#sep#any#sep#pos#sep#O
#sep#deli#sep#pos#sep#B-Cuisine
#sep#with#sep#pos#sep#O
#sep#catering#sep#pos#sep#B-Amenity
#sep#services#sep#pos#sep#I-Amenity
Sentence: 41#sep#any#sep#pos#sep#O
#sep#family#sep#pos#sep#B-Cuisine
#sep#restaurant#sep#pos#sep#O
#sep#nearby#sep#pos#sep#B-Location
Sentence: 42#sep#any#sep#pos#sep#O
#sep#fast#sep#pos#sep#B-Cuisine
#sep#food#sep#pos#sep#I-Cuisine
#sep#nearby#sep#pos#sep#B-Location
Sentence: 43#sep#any#sep#pos#sep#O
#sep#fast#sep#pos#sep#B-Cuisine
#sep#food#sep#pos#sep#I-Cuisine
#sep#places#sep#pos#sep#O
#sep#open#sep#pos#sep#B-Hours
#sep#this#sep#pos#sep#I-Hours
#sep#late#sep#pos#sep#I-Hours
Sentence: 44#sep#any#sep#pos#sep#O
#sep#fast#sep#pos#sep#B-Cuisine
#sep#food#sep#pos#sep#I-Cuisine
#sep#restaurants#sep#pos#sep#O
#sep#nearby#sep#pos#sep#B-Location
Sentence: 45#sep#any#sep#pos#sep#O
#sep#fastfood#sep#pos#sep#B-Cuisine
#sep#nearby#sep#pos#sep#B-Location
Sentence: 46#sep#any#sep#pos#sep#O
#sep#food#sep#pos#sep#O
#sep#low#sep#pos#sep#B-Cuisine
#sep#fat#sep#pos#sep#I-Cuisine
#sep#food#sep#pos#sep#O
#sep#resteraunt#sep#pos#sep#O
Sentence: 47#sep#any#sep#pos#sep#O
#sep#food#sep#pos#sep#O
#sep#within#sep#pos#sep#B-Location
#sep#5#sep#pos#sep#I-Location
#sep#miles#sep#pos#sep#I-Location
Sentence: 48#sep#any#sep#pos#sep#O
#sep#german#sep#pos#sep#B-Cuisine
#sep#cuisine#sep#pos#sep#O
#sep#diners#sep#pos#sep#B-Cuisine
#sep#around#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#no#sep#pos#sep#B-Amenity
#sep#smoking#sep#pos#sep#I-Amenity
#sep#permitted#sep#pos#sep#O
Sentence: 49#sep#any#sep#pos#sep#O
#sep#good#sep#pos#sep#B-Rating
#sep#ice#sep#pos#sep#B-Cuisine
#sep#cream#sep#pos#sep#I-Cuisine
#sep#places#sep#pos#sep#O
#sep#around#sep#pos#sep#B-Location
Sentence: 50#sep#any#sep#pos#sep#O
#sep#good#sep#pos#sep#B-Rating
#sep#steak#sep#pos#sep#B-Cuisine
#sep#houses#sep#pos#sep#I-Cuisine
#sep#around#sep#pos#sep#B-Location
#sep#me#sep#pos#sep#O
Sentence: 51#sep#any#sep#pos#sep#O
#sep#ihops#sep#pos#sep#B-Restaurant_Name
#sep#around#sep#pos#sep#B-Location
Sentence: 52#sep#any#sep#pos#sep#O
#sep#inernational#sep#pos#sep#B-Restaurant_Name
#sep#brownies#sep#pos#sep#B-Dish
#sep#around#sep#pos#sep#B-Location
#sep#here#sep#pos#sep#I-Location
Sentence: 53#sep#any#sep#pos#sep#O
#sep#kid#sep#pos#sep#B-Amenity
#sep#friendly#sep#pos#sep#I-Amenity
#sep#restaurants#sep#pos#sep#O
#sep#around#sep#pos#sep#B-Location
#sep#here#sep#pos#sep#I-Location
Sentence: 54#sep#any#sep#pos#sep#O
#sep#late#sep#pos#sep#B-Hours
#sep#night#sep#pos#sep#I-Hours
#sep#diners#sep#pos#sep#B-Cuisine
#sep#featuring#sep#pos#sep#O
#sep#sake#sep#pos#sep#B-Dish
Sentence: 55#sep#any#sep#pos#sep#O
#sep#nice#sep#pos#sep#B-Amenity
#sep#dine#sep#pos#sep#I-Amenity
#sep#in#sep#pos#sep#I-Amenity
#sep#restaurants#sep#pos#sep#O
#sep#next#sep#pos#sep#B-Location
#sep#to#sep#pos#sep#I-Location
#sep#here#sep#pos#sep#I-Location
Sentence: 56#sep#any#sep#pos#sep#O
#sep#nicely#sep#pos#sep#B-Price
#sep#priced#sep#pos#sep#O
#sep#places#sep#pos#sep#O
#sep#in#sep#pos#sep#B-Location
#sep#harvard#sep#pos#sep#I-Location
#sep#with#sep#pos#sep#O
#sep#nice#sep#pos#sep#B-Rating
#sep#toppings#sep#pos#sep#I-Rating
Sentence: 57#sep#any#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#landrys#sep#pos#sep#B-Restaurant_Name
#sep#restaurants#sep#pos#sep#O
#sep#offer#sep#pos#sep#O
#sep#carry#sep#pos#sep#B-Amenity
#sep#out#sep#pos#sep#I-Amenity
#sep#until#sep#pos#sep#B-Hours
#sep#at#sep#pos#sep#I-Hours
#sep#least#sep#pos#sep#I-Hours
#sep#9#sep#pos#sep#I-Hours
#sep#pm#sep#pos#sep#I-Hours
Sentence: 58#sep#any#sep#pos#sep#O
#sep#pho#sep#pos#sep#O
#sep#hoa#sep#pos#sep#B-Cuisine
#sep#restaurants#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#late#sep#pos#sep#B-Hours
#sep#night#sep#pos#sep#I-Hours
#sep#dining#sep#pos#sep#I-Hours
Sentence: 59#sep#any#sep#pos#sep#O
#sep#place#sep#pos#sep#O
#sep#around#sep#pos#sep#B-Location
#sep#that#sep#pos#sep#O
#sep#serves#sep#pos#sep#O
#sep#sandwichs#sep#pos#sep#B-Dish
#sep#on#sep#pos#sep#O
#sep#their#sep#pos#sep#O
#sep#lunch#sep#pos#sep#B-Hours
#sep#menu#sep#pos#sep#O
Sentence: 60#sep#any#sep#pos#sep#O
#sep#place#sep#pos#sep#O
#sep#around#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#serves#sep#pos#sep#O
#sep#vegan#sep#pos#sep#B-Cuisine
#sep#food#sep#pos#sep#O
#sep#options#sep#pos#sep#O
Sentence: 61#sep#any#sep#pos#sep#O
#sep#place#sep#pos#sep#O
#sep#good#sep#pos#sep#B-Rating
#sep#to#sep#pos#sep#O
#sep#eat#sep#pos#sep#O
#sep#nearby#sep#pos#sep#B-Location
Sentence: 62#sep#any#sep#pos#sep#O
#sep#place#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#eat#sep#pos#sep#O
#sep#nearby#sep#pos#sep#B-Location
#sep#that#sep#pos#sep#O
#sep#takes#sep#pos#sep#O
#sep#travelers#sep#pos#sep#B-Amenity
#sep#checks#sep#pos#sep#I-Amenity
Sentence: 63#sep#any#sep#pos#sep#O
#sep#places#sep#pos#sep#O
#sep#along#sep#pos#sep#B-Location
#sep#this#sep#pos#sep#I-Location
#sep#road#sep#pos#sep#I-Location
#sep#serve#sep#pos#sep#O
#sep#chips#sep#pos#sep#B-Dish
Sentence: 64#sep#any#sep#pos#sep#O
#sep#places#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#harvard#sep#pos#sep#B-Location
#sep#square#sep#pos#sep#I-Location
#sep#where#sep#pos#sep#O
#sep#i#sep#pos#sep#O
#sep#can#sep#pos#sep#O
#sep#get#sep#pos#sep#O
#sep#potato#sep#pos#sep#B-Dish
#sep#pie#sep#pos#sep#I-Dish
#sep#and#sep#pos#sep#O
#sep#see#sep#pos#sep#B-Amenity
#sep#some#sep#pos#sep#I-Amenity
#sep#celebrities#sep#pos#sep#I-Amenity
Sentence: 65#sep#any#sep#pos#sep#O
#sep#reasonable#sep#pos#sep#B-Price
#sep#priced#sep#pos#sep#O
#sep#chowder#sep#pos#sep#B-Cuisine
#sep#restaurants#sep#pos#sep#O
#sep#offering#sep#pos#sep#O
#sep#group#sep#pos#sep#B-Amenity
#sep#dining#sep#pos#sep#I-Amenity
Sentence: 66#sep#any#sep#pos#sep#O
#sep#restaurant#sep#pos#sep#O
#sep#close#sep#pos#sep#B-Location
#sep#by#sep#pos#sep#I-Location
#sep#that#sep#pos#sep#O
#sep#serves#sep#pos#sep#O
#sep#vegan#sep#pos#sep#B-Cuisine
#sep#dish#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#its#sep#pos#sep#O
#sep#affordable#sep#pos#sep#B-Price
Sentence: 67#sep#any#sep#pos#sep#O
#sep#restaurant#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#opens#sep#pos#sep#B-Hours
#sep#24#sep#pos#sep#I-Hours
#sep#hours#sep#pos#sep#I-Hours
Sentence: 68#sep#any#sep#pos#sep#O
#sep#restaurants#sep#pos#sep#O
#sep#around#sep#pos#sep#O
#sep#featuring#sep#pos#sep#O
#sep#brunch#sep#pos#sep#B-Cuisine
#sep#on#sep#pos#sep#O
#sep#hovendon#sep#pos#sep#B-Location
#sep#avenue#sep#pos#sep#I-Location
Sentence: 69#sep#any#sep#pos#sep#O
#sep#restaurants#sep#pos#sep#O
#sep#around#sep#pos#sep#B-Location
#sep#four#sep#pos#sep#I-Location
#sep#miles#sep#pos#sep#I-Location
#sep#from#sep#pos#sep#I-Location
#sep#here#sep#pos#sep#I-Location
#sep#with#sep#pos#sep#O
#sep#private#sep#pos#sep#B-Amenity
#sep#rooms#sep#pos#sep#I-Amenity
Sentence: 70#sep#any#sep#pos#sep#O
#sep#restaurants#sep#pos#sep#O
#sep#around#sep#pos#sep#O
#sep#government#sep#pos#sep#B-Location
#sep#center#sep#pos#sep#I-Location
#sep#with#sep#pos#sep#O
#sep#great#sep#pos#sep#B-Price
#sep#prices#sep#pos#sep#O
Sentence: 71#sep#any#sep#pos#sep#O
#sep#restaurants#sep#pos#sep#O
#sep#around#sep#pos#sep#B-Location
#sep#sacramento#sep#pos#sep#I-Location
#sep#with#sep#pos#sep#O
#sep#fireplace#sep#pos#sep#B-Amenity
#sep#and#sep#pos#sep#O
#sep#great#sep#pos#sep#B-Amenity
#sep#atmosphere#sep#pos#sep#I-Amenity
Sentence: 72#sep#any#sep#pos#sep#O
#sep#restaurants#sep#pos#sep#O
#sep#around#sep#pos#sep#B-Location
#sep#that#sep#pos#sep#O
#sep#serve#sep#pos#sep#O
#sep#organic#sep#pos#sep#B-Cuisine
#sep#foods#sep#pos#sep#O
Sentence: 73#sep#any#sep#pos#sep#O
#sep#restaurants#sep#pos#sep#O
#sep#take#sep#pos#sep#B-Location
#sep#checks#sep#pos#sep#I-Location
Sentence: 74#sep#any#sep#pos#sep#O
#sep#restaurants#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#serve#sep#pos#sep#O
#sep#french#sep#pos#sep#B-Dish
#sep#fries#sep#pos#sep#I-Dish
#sep#and#sep#pos#sep#O
#sep#have#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#patio#sep#pos#sep#B-Amenity
#sep#nearby#sep#pos#sep#B-Location
Sentence: 75#sep#any#sep#pos#sep#O
#sep#southwestern#sep#pos#sep#B-Cuisine
#sep#cuisine#sep#pos#sep#O
#sep#restaurants#sep#pos#sep#O
#sep#featuring#sep#pos#sep#O
#sep#romantic#sep#pos#sep#B-Amenity
#sep#dining#sep#pos#sep#I-Amenity
#sep#nearby#sep#pos#sep#B-Location
Sentence: 76#sep#any#sep#pos#sep#O
#sep#spanish#sep#pos#sep#B-Cuisine
#sep#restaurants#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#jamaica#sep#pos#sep#B-Location
#sep#plain#sep#pos#sep#I-Location
#sep#open#sep#pos#sep#B-Hours
#sep#in#sep#pos#sep#I-Hours
#sep#the#sep#pos#sep#I-Hours
#sep#morning#sep#pos#sep#I-Hours
Sentence: 77#sep#any#sep#pos#sep#O
#sep#suggestions#sep#pos#sep#B-Rating
#sep#on#sep#pos#sep#O
#sep#what#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#eat#sep#pos#sep#O
Sentence: 78#sep#any#sep#pos#sep#O
#sep#tapas#sep#pos#sep#B-Cuisine
#sep#places#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#drink#sep#pos#sep#B-Amenity
#sep#specials#sep#pos#sep#I-Amenity
Sentence: 79#sep#any#sep#pos#sep#O
#sep#unique#sep#pos#sep#B-Cuisine
#sep#foods#sep#pos#sep#O
#sep#here#sep#pos#sep#O
Sentence: 80#sep#anybody#sep#pos#sep#O
#sep#serve#sep#pos#sep#O
#sep#boardwalk#sep#pos#sep#B-Dish
#sep#fries#sep#pos#sep#I-Dish
#sep#around#sep#pos#sep#B-Location
#sep#here#sep#pos#sep#I-Location
Sentence: 81#sep#anyplace#sep#pos#sep#O
#sep#i#sep#pos#sep#O
#sep#can#sep#pos#sep#O
#sep#get#sep#pos#sep#O
#sep#some#sep#pos#sep#O
#sep#good#sep#pos#sep#O
#sep#pita#sep#pos#sep#B-Dish
#sep#bread#sep#pos#sep#I-Dish
#sep#thats#sep#pos#sep#O
#sep#not#sep#pos#sep#B-Location
#sep#more#sep#pos#sep#I-Location
#sep#than#sep#pos#sep#I-Location
#sep#4#sep#pos#sep#I-Location
#sep#miles#sep#pos#sep#I-Location
#sep#out#sep#pos#sep#O
Sentence: 82#sep#anything#sep#pos#sep#O
#sep#good#sep#pos#sep#B-Rating
#sep#to#sep#pos#sep#O
#sep#eat#sep#pos#sep#O
#sep#within#sep#pos#sep#B-Location
#sep#10#sep#pos#sep#I-Location
#sep#miles#sep#pos#sep#I-Location
Sentence: 83#sep#anything#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#group#sep#pos#sep#B-Amenity
#sep#seating#sep#pos#sep#I-Amenity
Sentence: 84#sep#anywhere#sep#pos#sep#O
#sep#i#sep#pos#sep#O
#sep#can#sep#pos#sep#O
#sep#get#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#tasty#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#cheap#sep#pos#sep#B-Price
#sep#noodle#sep#pos#sep#B-Dish
#sep#dish#sep#pos#sep#I-Dish
Sentence: 85#sep#anywhere#sep#pos#sep#O
#sep#thats#sep#pos#sep#O
#sep#not#sep#pos#sep#B-Amenity
#sep#crowded#sep#pos#sep#I-Amenity
#sep#before#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#game#sep#pos#sep#O
#sep#where#sep#pos#sep#O
#sep#i#sep#pos#sep#O
#sep#can#sep#pos#sep#O
#sep#get#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#bite#sep#pos#sep#O
Sentence: 86#sep#apple#sep#pos#sep#B-Restaurant_Name
#sep#bs#sep#pos#sep#I-Restaurant_Name
#sep#resturant#sep#pos#sep#O
#sep#in#sep#pos#sep#B-Location
#sep#town#sep#pos#sep#I-Location
Sentence: 87#sep#arabic#sep#pos#sep#B-Cuisine
#sep#cuisine#sep#pos#sep#O
#sep#near#sep#pos#sep#B-Location
#sep#me#sep#pos#sep#I-Location
Sentence: 88#sep#are#sep#pos#sep#O
#sep#any#sep#pos#sep#O
#sep#doughnut#sep#pos#sep#B-Cuisine
#sep#shops#sep#pos#sep#O
#sep#open#sep#pos#sep#B-Hours
#sep#right#sep#pos#sep#I-Hours
#sep#now#sep#pos#sep#I-Hours
Sentence: 89#sep#are#sep#pos#sep#O
#sep#any#sep#pos#sep#O
#sep#vegetarian#sep#pos#sep#B-Cuisine
#sep#restaurants#sep#pos#sep#O
#sep#within#sep#pos#sep#B-Location
#sep#5#sep#pos#sep#I-Location
#sep#blocks#sep#pos#sep#I-Location
#sep#of#sep#pos#sep#O
#sep#here#sep#pos#sep#O
Sentence: 90#sep#are#sep#pos#sep#O
#sep#children#sep#pos#sep#B-Amenity
#sep#allowed#sep#pos#sep#I-Amenity
#sep#in#sep#pos#sep#O
