Sentence ##sep#Word#sep#POS#sep#Tag
Sentence: 10#sep#show#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#films#sep#pos#sep#O
#sep#elvis#sep#pos#sep#B-ACTOR
#sep#films#sep#pos#sep#O
#sep#set#sep#pos#sep#B-PLOT
#sep#in#sep#pos#sep#I-PLOT
#sep#hawaii#sep#pos#sep#I-PLOT
Sentence: 11#sep#what#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#references#sep#pos#sep#O
#sep#zydrate#sep#pos#sep#B-PLOT
Sentence: 12#sep#are#sep#pos#sep#O
#sep#there#sep#pos#sep#O
#sep#any#sep#pos#sep#O
#sep#musical#sep#pos#sep#B-GENRE
#sep#films#sep#pos#sep#I-GENRE
#sep#with#sep#pos#sep#O
#sep#patrick#sep#pos#sep#B-ACTOR
#sep#dempsey#sep#pos#sep#I-ACTOR
Sentence: 13#sep#list#sep#pos#sep#O
#sep#westerns#sep#pos#sep#B-GENRE
#sep#starring#sep#pos#sep#O
#sep#john#sep#pos#sep#B-ACTOR
#sep#wayne#sep#pos#sep#I-ACTOR
Sentence: 14#sep#show#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#military#sep#pos#sep#B-GENRE
#sep#related#sep#pos#sep#O
#sep#movies#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#demi#sep#pos#sep#B-ACTOR
#sep#moore#sep#pos#sep#I-ACTOR
Sentence: 15#sep#did#sep#pos#sep#O
#sep#stephen#sep#pos#sep#B-DIRECTOR
#sep#made#sep#pos#sep#O
#sep#any#sep#pos#sep#O
#sep#sex#sep#pos#sep#B-GENRE
#sep#or#sep#pos#sep#O
#sep#horror#sep#pos#sep#B-GENRE
#sep#movie#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#must#sep#pos#sep#B-REVIEW
#sep#be#sep#pos#sep#O
#sep#have#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#watch#sep#pos#sep#B-REVIEW
Sentence: 16#sep#did#sep#pos#sep#O
#sep#ang#sep#pos#sep#B-DIRECTOR
#sep#lee#sep#pos#sep#I-DIRECTOR
#sep#direct#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#costume#sep#pos#sep#B-GENRE
#sep#drama#sep#pos#sep#I-GENRE
#sep#movie#sep#pos#sep#O
#sep#set#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#1800s#sep#pos#sep#B-YEAR
Sentence: 17#sep#who#sep#pos#sep#O
#sep#directed#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#first#sep#pos#sep#O
#sep#james#sep#pos#sep#B-CHARACTER
#sep#bond#sep#pos#sep#I-CHARACTER
#sep#movies#sep#pos#sep#O
Sentence: 18#sep#list#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#r#sep#pos#sep#B-RATING
#sep#rated#sep#pos#sep#O
#sep#best#sep#pos#sep#B-RATINGS_AVERAGE
#sep#picture#sep#pos#sep#I-RATINGS_AVERAGE
#sep#oscar#sep#pos#sep#O
#sep#winners#sep#pos#sep#O
Sentence: 19#sep#where#sep#pos#sep#O
#sep#can#sep#pos#sep#O
#sep#i#sep#pos#sep#O
#sep#buy#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#sucker#sep#pos#sep#B-TITLE
#sep#punch#sep#pos#sep#I-TITLE
#sep#soundtrack#sep#pos#sep#B-SONG
Sentence: 20#sep#what#sep#pos#sep#O
#sep#british#sep#pos#sep#B-GENRE
#sep#movies#sep#pos#sep#O
#sep#came#sep#pos#sep#O
#sep#out#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#1990s#sep#pos#sep#B-YEAR
#sep#about#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#royal#sep#pos#sep#B-PLOT
#sep#family#sep#pos#sep#I-PLOT
Sentence: 21#sep#who#sep#pos#sep#O
#sep#did#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#soundtrack#sep#pos#sep#B-SONG
#sep#to#sep#pos#sep#O
#sep#james#sep#pos#sep#B-DIRECTOR
#sep#camerons#sep#pos#sep#I-DIRECTOR
#sep#titanic#sep#pos#sep#B-TITLE
Sentence: 22#sep#what#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#last#sep#pos#sep#B-YEAR
#sep#movie#sep#pos#sep#O
#sep#judy#sep#pos#sep#B-ACTOR
#sep#garland#sep#pos#sep#I-ACTOR
#sep#starred#sep#pos#sep#O
#sep#in#sep#pos#sep#O
Sentence: 23#sep#what#sep#pos#sep#O
#sep#military#sep#pos#sep#B-GENRE
#sep#spoof#sep#pos#sep#I-GENRE
#sep#movie#sep#pos#sep#O
#sep#did#sep#pos#sep#O
#sep#charlie#sep#pos#sep#B-ACTOR
#sep#sheen#sep#pos#sep#I-ACTOR
#sep#do#sep#pos#sep#O
Sentence: 24#sep#id#sep#pos#sep#O
#sep#like#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#documentary#sep#pos#sep#B-GENRE
#sep#about#sep#pos#sep#O
#sep#doctors#sep#pos#sep#B-PLOT
#sep#in#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#chicago#sep#pos#sep#B-PLOT
#sep#hospital#sep#pos#sep#I-PLOT
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#1980s#sep#pos#sep#B-YEAR
Sentence: 25#sep#find#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#movies#sep#pos#sep#O
#sep#action#sep#pos#sep#B-GENRE
#sep#movies#sep#pos#sep#O
#sep#directed#sep#pos#sep#O
#sep#by#sep#pos#sep#O
#sep#john#sep#pos#sep#B-DIRECTOR
#sep#woo#sep#pos#sep#I-DIRECTOR
#sep#from#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#1990s#sep#pos#sep#B-YEAR
Sentence: 26#sep#what#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#romantic#sep#pos#sep#B-GENRE
#sep#film#sep#pos#sep#I-GENRE
#sep#where#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#protagonist#sep#pos#sep#B-PLOT
#sep#doesnt#sep#pos#sep#I-PLOT
#sep#fall#sep#pos#sep#I-PLOT
#sep#in#sep#pos#sep#I-PLOT
#sep#love#sep#pos#sep#I-PLOT
Sentence: 27#sep#does#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#original#sep#pos#sep#B-TITLE
#sep#little#sep#pos#sep#I-TITLE
#sep#mermaid#sep#pos#sep#I-TITLE
#sep#by#sep#pos#sep#O
#sep#hans#sep#pos#sep#O
#sep#christian#sep#pos#sep#O
#sep#anderson#sep#pos#sep#O
#sep#come#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#dvd#sep#pos#sep#O
Sentence: 28#sep#is#sep#pos#sep#O
#sep#there#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#disney#sep#pos#sep#B-GENRE
#sep#movie#sep#pos#sep#I-GENRE
#sep#where#sep#pos#sep#O
#sep#beyonce#sep#pos#sep#B-SONG
#sep#sang#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#soundtrack#sep#pos#sep#B-SONG
Sentence: 29#sep#did#sep#pos#sep#O
#sep#shawn#sep#pos#sep#B-DIRECTOR
#sep#levy#sep#pos#sep#I-DIRECTOR
#sep#direct#sep#pos#sep#O
#sep#any#sep#pos#sep#O
#sep#science#sep#pos#sep#B-GENRE
#sep#fiction#sep#pos#sep#I-GENRE
#sep#movies#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#2010s#sep#pos#sep#B-YEAR
Sentence: 30#sep#any#sep#pos#sep#O
#sep#new#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#david#sep#pos#sep#B-PLOT
#sep#dhawan#sep#pos#sep#I-PLOT
Sentence: 31#sep#find#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#all#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#hannibal#sep#pos#sep#B-CHARACTER
#sep#lector#sep#pos#sep#I-CHARACTER
#sep#movies#sep#pos#sep#O
Sentence: 32#sep#list#sep#pos#sep#O
#sep#childrens#sep#pos#sep#B-GENRE
#sep#movies#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#billy#sep#pos#sep#B-ACTOR
#sep#crystal#sep#pos#sep#I-ACTOR
Sentence: 33#sep#what#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#best#sep#pos#sep#B-RATINGS_AVERAGE
#sep#reviewed#sep#pos#sep#I-RATINGS_AVERAGE
#sep#movie#sep#pos#sep#O
#sep#rock#sep#pos#sep#B-SONG
#sep#ballads#sep#pos#sep#O
#sep#from#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#1980s#sep#pos#sep#B-YEAR
Sentence: 34#sep#where#sep#pos#sep#O
#sep#were#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#free#sep#pos#sep#B-TITLE
#sep#willy#sep#pos#sep#I-TITLE
#sep#movies#sep#pos#sep#O
#sep#filmed#sep#pos#sep#O
Sentence: 35#sep#is#sep#pos#sep#O
#sep#there#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#jennifer#sep#pos#sep#B-ACTOR
#sep#aniston#sep#pos#sep#I-ACTOR
#sep#that#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#r#sep#pos#sep#B-RATING
#sep#rated#sep#pos#sep#I-RATING
Sentence: 36#sep#who#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#main#sep#pos#sep#B-CHARACTER
#sep#character#sep#pos#sep#I-CHARACTER
#sep#in#sep#pos#sep#O
#sep#star#sep#pos#sep#B-TITLE
#sep#wars#sep#pos#sep#I-TITLE
Sentence: 37#sep#im#sep#pos#sep#O
#sep#looking#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#musical#sep#pos#sep#B-GENRE
#sep#with#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#song#sep#pos#sep#B-SONG
#sep#day#sep#pos#sep#I-SONG
#sep#by#sep#pos#sep#I-SONG
#sep#day#sep#pos#sep#I-SONG
Sentence: 38#sep#what#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#has#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#shortest#sep#pos#sep#B-TRAILER
#sep#trailer#sep#pos#sep#I-TRAILER
Sentence: 39#sep#what#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#has#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#song#sep#pos#sep#O
#sep#i#sep#pos#sep#B-SONG
#sep#will#sep#pos#sep#I-SONG
#sep#always#sep#pos#sep#I-SONG
#sep#love#sep#pos#sep#I-SONG
#sep#you#sep#pos#sep#I-SONG
Sentence: 40#sep#i#sep#pos#sep#O
#sep#want#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#see#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#clint#sep#pos#sep#B-ACTOR
#sep#eastwood#sep#pos#sep#I-ACTOR
#sep#comedy#sep#pos#sep#B-GENRE
Sentence: 41#sep#what#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#whitney#sep#pos#sep#B-ACTOR
#sep#houstons#sep#pos#sep#I-ACTOR
#sep#first#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
Sentence: 42#sep#have#sep#pos#sep#O
#sep#u#sep#pos#sep#O
#sep#had#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#new#sep#pos#sep#B-YEAR
#sep#trailer#sep#pos#sep#B-TRAILER
#sep#of#sep#pos#sep#O
#sep#fast#sep#pos#sep#B-TITLE
#sep#and#sep#pos#sep#I-TITLE
#sep#furious#sep#pos#sep#I-TITLE
Sentence: 43#sep#in#sep#pos#sep#O
#sep#what#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#jack#sep#pos#sep#B-ACTOR
#sep#nicholson#sep#pos#sep#I-ACTOR
#sep#in#sep#pos#sep#O
#sep#an#sep#pos#sep#O
#sep#insane#sep#pos#sep#B-PLOT
#sep#asylum#sep#pos#sep#I-PLOT
Sentence: 44#sep#list#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#dramatic#sep#pos#sep#B-GENRE
#sep#movies#sep#pos#sep#O
#sep#from#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#1980s#sep#pos#sep#B-YEAR
#sep#starring#sep#pos#sep#O
#sep#donald#sep#pos#sep#B-ACTOR
#sep#sutherland#sep#pos#sep#I-ACTOR
Sentence: 45#sep#show#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#list#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#rocky#sep#pos#sep#B-TITLE
#sep#movies#sep#pos#sep#O
Sentence: 46#sep#what#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#aaron#sep#pos#sep#B-DIRECTOR
#sep#sorkin#sep#pos#sep#I-DIRECTOR
#sep#movie#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#trent#sep#pos#sep#B-SONG
#sep#reznor#sep#pos#sep#I-SONG
#sep#did#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#soundtrack#sep#pos#sep#B-SONG
#sep#for#sep#pos#sep#O
Sentence: 47#sep#do#sep#pos#sep#O
#sep#you#sep#pos#sep#O
#sep#have#sep#pos#sep#O
#sep#any#sep#pos#sep#O
#sep#films#sep#pos#sep#O
#sep#made#sep#pos#sep#O
#sep#starring#sep#pos#sep#O
#sep#michael#sep#pos#sep#B-ACTOR
#sep#jackson#sep#pos#sep#I-ACTOR
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#1970s#sep#pos#sep#B-YEAR
Sentence: 48#sep#are#sep#pos#sep#O
#sep#there#sep#pos#sep#O
#sep#political#sep#pos#sep#B-GENRE
#sep#drama#sep#pos#sep#I-GENRE
#sep#movies#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#alec#sep#pos#sep#B-ACTOR
#sep#baldwin#sep#pos#sep#I-ACTOR
Sentence: 49#sep#in#sep#pos#sep#O
#sep#what#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#did#sep#pos#sep#O
#sep#michael#sep#pos#sep#B-ACTOR
#sep#keaton#sep#pos#sep#I-ACTOR
#sep#play#sep#pos#sep#O
#sep#batman#sep#pos#sep#B-TITLE
Sentence: 50#sep#show#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#movies#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#ewan#sep#pos#sep#B-ACTOR
#sep#macgregor#sep#pos#sep#I-ACTOR
#sep#singing#sep#pos#sep#O
Sentence: 51#sep#show#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#list#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#superman#sep#pos#sep#B-TITLE
#sep#movies#sep#pos#sep#O
Sentence: 52#sep#what#sep#pos#sep#O
#sep#romance#sep#pos#sep#B-GENRE
#sep#movies#sep#pos#sep#I-GENRE
#sep#were#sep#pos#sep#O
#sep#popular#sep#pos#sep#B-REVIEW
#sep#in#sep#pos#sep#O
#sep#2002#sep#pos#sep#B-YEAR
Sentence: 53#sep#list#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#movies#sep#pos#sep#O
#sep#directed#sep#pos#sep#B-DIRECTOR
#sep#by#sep#pos#sep#O
#sep#kevin#sep#pos#sep#B-DIRECTOR
#sep#smith#sep#pos#sep#I-DIRECTOR
#sep#with#sep#pos#sep#O
#sep#jason#sep#pos#sep#B-ACTOR
#sep#mews#sep#pos#sep#I-ACTOR
Sentence: 54#sep#find#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#song#sep#pos#sep#O
#sep#suicide#sep#pos#sep#B-SONG
#sep#is#sep#pos#sep#I-SONG
#sep#painless#sep#pos#sep#I-SONG
Sentence: 55#sep#will#sep#pos#sep#O
#sep#their#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#made#sep#pos#sep#O
#sep#about#sep#pos#sep#O
#sep#world#sep#pos#sep#B-PLOT
#sep#of#sep#pos#sep#I-PLOT
#sep#warcraft#sep#pos#sep#I-PLOT
Sentence: 56#sep#are#sep#pos#sep#O
#sep#there#sep#pos#sep#O
#sep#any#sep#pos#sep#O
#sep#wes#sep#pos#sep#B-DIRECTOR
#sep#anderson#sep#pos#sep#I-DIRECTOR
#sep#films#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#jason#sep#pos#sep#B-ACTOR
#sep#schwartzman#sep#pos#sep#I-ACTOR
Sentence: 57#sep#who#sep#pos#sep#O
#sep#directed#sep#pos#sep#B-DIRECTOR
#sep#savannah#sep#pos#sep#B-TITLE
#sep#smiles#sep#pos#sep#I-TITLE
Sentence: 58#sep#show#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#films#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#owen#sep#pos#sep#B-ACTOR
#sep#wilson#sep#pos#sep#I-ACTOR
#sep#movies#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#were#sep#pos#sep#O
#sep#considered#sep#pos#sep#O
#sep#must#sep#pos#sep#B-RATINGS_AVERAGE
#sep#see#sep#pos#sep#I-RATINGS_AVERAGE
Sentence: 59#sep#find#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#which#sep#pos#sep#O
#sep#features#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#song#sep#pos#sep#O
#sep#blaze#sep#pos#sep#B-SONG
#sep#of#sep#pos#sep#I-SONG
#sep#glory#sep#pos#sep#I-SONG
Sentence: 60#sep#is#sep#pos#sep#O
#sep#any#sep#pos#sep#O
#sep#film#sep#pos#sep#O
#sep#maker#sep#pos#sep#O
#sep#planning#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#produce#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#world#sep#pos#sep#B-PLOT
#sep#of#sep#pos#sep#I-PLOT
#sep#warcraft#sep#pos#sep#I-PLOT
#sep#movie#sep#pos#sep#O
Sentence: 61#sep#find#sep#pos#sep#O
#sep#all#sep#pos#sep#O
#sep#films#sep#pos#sep#O
#sep#directed#sep#pos#sep#O
#sep#by#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#farely#sep#pos#sep#B-DIRECTOR
#sep#brothers#sep#pos#sep#I-DIRECTOR
Sentence: 62#sep#what#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#last#sep#pos#sep#O
#sep#move#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#frank#sep#pos#sep#B-ACTOR
#sep#sinatra#sep#pos#sep#I-ACTOR
#sep#was#sep#pos#sep#O
#sep#in#sep#pos#sep#O
Sentence: 63#sep#what#sep#pos#sep#O
#sep#film#sep#pos#sep#O
#sep#had#sep#pos#sep#O
#sep#something#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#do#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#one#sep#pos#sep#B-PLOT
#sep#armed#sep#pos#sep#I-PLOT
#sep#man#sep#pos#sep#I-PLOT
Sentence: 64#sep#find#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#films#sep#pos#sep#O
#sep#starring#sep#pos#sep#O
#sep#rick#sep#pos#sep#B-ACTOR
#sep#springfield#sep#pos#sep#I-ACTOR
Sentence: 65#sep#list#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#movies#sep#pos#sep#O
#sep#directed#sep#pos#sep#O
#sep#by#sep#pos#sep#O
#sep#shawn#sep#pos#sep#B-DIRECTOR
#sep#levy#sep#pos#sep#I-DIRECTOR
#sep#starring#sep#pos#sep#O
#sep#steve#sep#pos#sep#B-ACTOR
#sep#martin#sep#pos#sep#I-ACTOR
Sentence: 66#sep#did#sep#pos#sep#O
#sep#james#sep#pos#sep#B-DIRECTOR
#sep#cameron#sep#pos#sep#I-DIRECTOR
#sep#direct#sep#pos#sep#O
#sep#any#sep#pos#sep#O
#sep#action#sep#pos#sep#B-GENRE
#sep#films#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#were#sep#pos#sep#O
#sep#rated#sep#pos#sep#O
#sep#just#sep#pos#sep#O
#sep#two#sep#pos#sep#B-RATINGS_AVERAGE
#sep#stars#sep#pos#sep#I-RATINGS_AVERAGE
#sep#or#sep#pos#sep#O
#sep#less#sep#pos#sep#O
Sentence: 67#sep#find#sep#pos#sep#O
#sep#me#sep#pos#sep#O
#sep#dramatic#sep#pos#sep#B-GENRE
#sep#movies#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#angelina#sep#pos#sep#B-ACTOR
#sep#jolie#sep#pos#sep#I-ACTOR
#sep#released#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#1990s#sep#pos#sep#B-YEAR
Sentence: 68#sep#who#sep#pos#sep#O
#sep#directed#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#most#sep#pos#sep#O
#sep#horror#sep#pos#sep#B-GENRE
#sep#movies#sep#pos#sep#O
Sentence: 69#sep#who#sep#pos#sep#O
#sep#directed#sep#pos#sep#O
#sep#rocky#sep#pos#sep#B-TITLE
#sep#4#sep#pos#sep#I-TITLE
Sentence: 70#sep#what#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#oscar#sep#pos#sep#B-REVIEW
#sep#winning#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#1998#sep#pos#sep#B-YEAR
Sentence: 71#sep#is#sep#pos#sep#O
#sep#there#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#soundtrack#sep#pos#sep#B-SONG
#sep#for#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
#sep#roadtrip#sep#pos#sep#B-TITLE
Sentence: 72#sep#list#sep#pos#sep#O
#sep#films#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#ben#sep#pos#sep#B-ACTOR
#sep#stiller#sep#pos#sep#I-ACTOR
#sep#and#sep#pos#sep#O
#sep#owen#sep#pos#sep#B-ACTOR
#sep#wilson#sep#pos#sep#I-ACTOR
Sentence: 73#sep#how#sep#pos#sep#O
#sep#many#sep#pos#sep#O
#sep#movies#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#based#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#texas#sep#pos#sep#B-TITLE
#sep#chainsaw#sep#pos#sep#I-TITLE
#sep#massacre#sep#pos#sep#I-TITLE
Sentence: 74#sep#did#sep#pos#sep#O
#sep#jimmy#sep#pos#sep#B-ACTOR
#sep#stewart#sep#pos#sep#I-ACTOR
#sep#ever#sep#pos#sep#O
#sep#direct#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#movie#sep#pos#sep#O
Sentence: 75#sep#who#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#starring#sep#pos#sep#B-ACTOR
#sep#actor#sep#pos#sep#I-ACTOR
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#film#sep#pos#sep#O
#sep#called#sep#pos#sep#O
#sep#matchstick#sep#pos#sep#B-TITLE
#sep#men#sep#pos#sep#I-TITLE
Sentence: 76#sep#are#sep#pos#sep#O
