Sentence ##sep#Word#sep#POS#sep#Tag
Sentence: 5#sep#Accounting#sep#VBG#sep#O
#sep#terms#sep#NNS#sep#O
#sep#not#sep#RB#sep#O
#sep#defined#sep#VBN#sep#O
#sep#in#sep#IN#sep#O
#sep#this#sep#DT#sep#O
#sep#Agreement#sep#NN#sep#O
#sep#will#sep#MD#sep#O
#sep#be#sep#VB#sep#O
#sep#construed#sep#VBN#sep#O
#sep#following#sep#VBG#sep#O
#sep#GAAP#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 6#sep#Calculations#sep#NNS#sep#O
#sep#and#sep#CC#sep#O
#sep#determinations#sep#NNS#sep#O
#sep#must#sep#MD#sep#O
#sep#be#sep#VB#sep#O
#sep#made#sep#VBN#sep#O
#sep#following#sep#VBG#sep#O
#sep#GAAP#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 7#sep#The#sep#DT#sep#O
#sep#term#sep#NN#sep#O
#sep#"#sep#:#sep#O
#sep#financial#sep#JJ#sep#O
#sep#statements#sep#NNS#sep#O
#sep#"#sep#:#sep#O
#sep#includes#sep#NNS#sep#O
#sep#the#sep#DT#sep#O
#sep#notes#sep#NNS#sep#O
#sep#and#sep#CC#sep#O
#sep#schedules#sep#NNS#sep#O
#sep#.#sep#.#sep#O
Sentence: 8#sep#The#sep#DT#sep#O
#sep#terms#sep#NNS#sep#O
#sep#"#sep#:#sep#O
#sep#including#sep#VBG#sep#O
#sep#"#sep#NN#sep#O
#sep#and#sep#CC#sep#O
#sep#"#sep#CD#sep#O
#sep#includes#sep#NNS#sep#O
#sep#"#sep#:#sep#O
#sep#always#sep#RB#sep#O
#sep#mean#sep#JJ#sep#O
#sep#"#sep#NN#sep#O
#sep#including#sep#VBG#sep#O
#sep#(#sep#NN#sep#O
#sep#or#sep#CC#sep#O
#sep#includes#sep#VBZ#sep#O
#sep#)#sep#CD#sep#O
#sep#without#sep#IN#sep#O
#sep#limitation#sep#NN#sep#O
#sep#,"#sep#:#sep#O
#sep#in#sep#IN#sep#O
#sep#this#sep#DT#sep#O
#sep#or#sep#CC#sep#O
#sep#any#sep#DT#sep#O
#sep#Loan#sep#NNP#sep#O
#sep#Document#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 9#sep#This#sep#DT#sep#O
#sep#Agreement#sep#NN#sep#O
#sep#shall#sep#MD#sep#O
#sep#be#sep#VB#sep#O
#sep#construed#sep#VBN#sep#O
#sep#to#sep#TO#sep#O
#sep#impart#sep#VB#sep#O
#sep#upon#sep#IN#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#a#sep#DT#sep#O
#sep#duty#sep#NN#sep#O
#sep#to#sep#TO#sep#O
#sep#act#sep#VB#sep#O
#sep#reasonably#sep#RB#sep#O
#sep#at#sep#IN#sep#O
#sep#all#sep#DT#sep#O
#sep#times#sep#NNS#sep#O
#sep#.#sep#.#sep#O
Sentence: 10#sep#2#sep#LS#sep#O
#sep#LOAN#sep#NNP#sep#O
#sep#AND#sep#NNP#sep#O
#sep#TERMS#sep#NNP#sep#O
#sep#OF#sep#NNP#sep#O
#sep#PAYMENT#sep#NNP#sep#O
Sentence: 11#sep#2#sep#LS#sep#O
#sep#.#sep#.#sep#O
#sep#1#sep#CD#sep#O
#sep#CREDIT#sep#NN#sep#O
#sep#EXTENSIONS#sep#NNS#sep#O
#sep#.#sep#.#sep#O
Sentence: 12#sep#Borrower#sep#NNP#sep#I-PER
#sep#will#sep#MD#sep#O
#sep#pay#sep#VB#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#the#sep#DT#sep#O
#sep#unpaid#sep#NN#sep#O
#sep#principal#sep#NN#sep#O
#sep#amount#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#all#sep#DT#sep#O
#sep#Credit#sep#NNP#sep#O
#sep#Extensions#sep#NNPS#sep#O
#sep#and#sep#CC#sep#O
#sep#interest#sep#NN#sep#O
#sep#on#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#unpaid#sep#NN#sep#O
#sep#principal#sep#NN#sep#O
#sep#amount#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#Credit#sep#NNP#sep#O
#sep#Extensions#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 13#sep#2#sep#LS#sep#O
#sep#.#sep#.#sep#O
#sep#1#sep#CD#sep#O
#sep#.#sep#.#sep#O
#sep#1#sep#CD#sep#O
#sep#EQUIPMENT#sep#NNP#sep#O
#sep#FACILITY#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 14#sep#Subject#sep#JJ#sep#O
#sep#to#sep#TO#sep#O
#sep#the#sep#DT#sep#O
#sep#terms#sep#NNS#sep#O
#sep#and#sep#CC#sep#O
#sep#conditions#sep#NNS#sep#O
#sep#of#sep#IN#sep#O
#sep#this#sep#DT#sep#O
#sep#Agreement#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#agrees#sep#VBZ#sep#O
#sep#to#sep#TO#sep#O
#sep#lend#sep#VB#sep#O
#sep#to#sep#TO#sep#O
#sep#Borrower#sep#NNP#sep#I-PER
#sep#,#sep#,#sep#O
#sep#from#sep#IN#sep#O
#sep#time#sep#NN#sep#O
#sep#to#sep#TO#sep#O
#sep#time#sep#VB#sep#O
#sep#prior#sep#RB#sep#O
#sep#to#sep#TO#sep#O
#sep#the#sep#DT#sep#O
#sep#Commitment#sep#NNP#sep#O
#sep#Termination#sep#NNP#sep#O
#sep#Date#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#equipment#sep#NN#sep#O
#sep#advances#sep#NNS#sep#O
#sep#(#sep#VBP#sep#O
#sep#each#sep#DT#sep#O
#sep#an#sep#DT#sep#O
#sep#"#sep#NN#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advance#sep#NNP#sep#O
#sep#"#sep#NNP#sep#O
#sep#and#sep#CC#sep#O
#sep#collectively#sep#RB#sep#O
#sep#the#sep#DT#sep#O
#sep#"#sep#NN#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advances#sep#NNP#sep#O
#sep#").#sep#NNP#sep#O
Sentence: 15#sep#If#sep#IN#sep#O
#sep#prepaid#sep#VBN#sep#O
#sep#,#sep#,#sep#O
#sep#the#sep#DT#sep#O
#sep#principal#sep#JJ#sep#O
#sep#of#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advances#sep#NNP#sep#O
#sep#may#sep#MD#sep#O
#sep#not#sep#RB#sep#O
#sep#be#sep#VB#sep#O
#sep#re#sep#RB#sep#O
#sep#-#sep#:#sep#O
#sep#borrowed#sep#VBN#sep#O
#sep#.#sep#.#sep#O
Sentence: 16#sep#The#sep#DT#sep#O
#sep#proceeds#sep#NNS#sep#O
#sep#of#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advances#sep#NNP#sep#O
#sep#will#sep#MD#sep#O
#sep#be#sep#VB#sep#O
#sep#used#sep#VBN#sep#O
#sep#solely#sep#RB#sep#O
#sep#to#sep#TO#sep#O
#sep#reimburse#sep#VB#sep#O
#sep#Borrower#sep#NNP#sep#I-PER
#sep#for#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#purchase#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#Eligible#sep#NNP#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 17#sep#Each#sep#DT#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advance#sep#NNP#sep#O
#sep#shall#sep#MD#sep#O
#sep#be#sep#VB#sep#O
#sep#considered#sep#VBN#sep#O
#sep#a#sep#DT#sep#O
#sep#promissory#sep#NN#sep#O
#sep#note#sep#NN#sep#O
#sep#evidencing#sep#VBG#sep#O
#sep#the#sep#DT#sep#O
#sep#amounts#sep#NNS#sep#O
#sep#due#sep#JJ#sep#O
#sep#hereunder#sep#NN#sep#O
#sep#for#sep#IN#sep#O
#sep#all#sep#DT#sep#O
#sep#purposes#sep#NNS#sep#O
#sep#.#sep#.#sep#O
Sentence: 18#sep#Bank#sep#NNP#sep#I-ORG
#sep#'#sep#POS#sep#O
#sep#s#sep#NNS#sep#O
#sep#obligation#sep#NN#sep#O
#sep#to#sep#TO#sep#O
#sep#lend#sep#VB#sep#O
#sep#hereunder#sep#NN#sep#O
#sep#shall#sep#MD#sep#O
#sep#terminate#sep#VB#sep#O
#sep#on#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#earlier#sep#JJR#sep#O
#sep#of#sep#IN#sep#O
#sep#(#sep#CD#sep#O
#sep#i#sep#PRP#sep#O
#sep#)#sep#VBP#sep#O
#sep#the#sep#DT#sep#O
#sep#occurrence#sep#NN#sep#O
#sep#and#sep#CC#sep#O
#sep#continuance#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#an#sep#DT#sep#O
#sep#Event#sep#NNP#sep#O
#sep#of#sep#IN#sep#O
#sep#Default#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#and#sep#CC#sep#O
#sep#(#sep#:#sep#O
#sep#ii#sep#NN#sep#O
#sep#)#sep#:#sep#O
#sep#the#sep#DT#sep#O
#sep#Commitment#sep#NNP#sep#O
#sep#Termination#sep#NNP#sep#O
#sep#Date#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 19#sep#For#sep#IN#sep#O
#sep#purposes#sep#NNS#sep#O
#sep#of#sep#IN#sep#O
#sep#this#sep#DT#sep#O
#sep#Section#sep#NN#sep#O
#sep#,#sep#,#sep#O
#sep#the#sep#DT#sep#O
#sep#minimum#sep#JJ#sep#O
#sep#amount#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#each#sep#DT#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advance#sep#NNP#sep#O
#sep#is#sep#VBZ#sep#O
#sep#$#sep#$#sep#O
#sep#50#sep#CD#sep#O
#sep#,#sep#,#sep#O
#sep#000#sep#CD#sep#O
#sep#and#sep#CC#sep#O
#sep#the#sep#DT#sep#O
#sep#maximum#sep#NN#sep#O
#sep#number#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advances#sep#NNPS#sep#O
#sep#that#sep#IN#sep#O
#sep#will#sep#MD#sep#O
#sep#be#sep#VB#sep#O
#sep#made#sep#VBN#sep#O
#sep#are#sep#VBP#sep#O
#sep#6#sep#CD#sep#O
#sep#.#sep#.#sep#O
Sentence: 20#sep#(#sep#NN#sep#O
#sep#a#sep#DT#sep#O
#sep#)#sep#NN#sep#O
#sep#To#sep#TO#sep#O
#sep#obtain#sep#VB#sep#O
#sep#an#sep#DT#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advance#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#Borrower#sep#NNP#sep#I-PER
#sep#will#sep#MD#sep#O
#sep#deliver#sep#VB#sep#O
#sep#to#sep#TO#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#a#sep#DT#sep#O
#sep#completed#sep#VBN#sep#O
#sep#supplement#sep#NN#sep#O
#sep#in#sep#IN#sep#O
#sep#substantially#sep#RB#sep#O
#sep#the#sep#DT#sep#O
#sep#form#sep#NN#sep#O
#sep#attached#sep#VBD#sep#O
#sep#("#sep#CD#sep#O
#sep#Loan#sep#NNP#sep#O
#sep#Supplement#sep#NNP#sep#O
#sep#"),#sep#,#sep#O
#sep#together#sep#RB#sep#O
#sep#with#sep#IN#sep#O
#sep#invoices#sep#NNS#sep#O
#sep#and#sep#CC#sep#O
#sep#such#sep#JJ#sep#O
#sep#additional#sep#JJ#sep#O
#sep#information#sep#NN#sep#O
#sep#as#sep#IN#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#may#sep#MD#sep#O
#sep#request#sep#VB#sep#O
#sep#at#sep#IN#sep#O
#sep#least#sep#JJS#sep#O
#sep#five#sep#CD#sep#O
#sep#(#sep#CD#sep#O
#sep#5#sep#CD#sep#O
#sep#)#sep#CD#sep#O
#sep#Business#sep#NNP#sep#O
#sep#Days#sep#NNP#sep#O
#sep#before#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#proposed#sep#VBN#sep#O
#sep#funding#sep#NN#sep#O
#sep#date#sep#NN#sep#O
#sep#(#sep#:#sep#O
#sep#the#sep#DT#sep#O
#sep#"#sep#NN#sep#O
#sep#Funding#sep#NNP#sep#O
#sep#Date#sep#NNP#sep#O
#sep#").#sep#NNP#sep#O
Sentence: 21#sep#On#sep#IN#sep#O
#sep#each#sep#DT#sep#O
#sep#Funding#sep#NNP#sep#O
#sep#Date#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#will#sep#MD#sep#O
#sep#specify#sep#VB#sep#O
#sep#in#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#Loan#sep#NNP#sep#O
#sep#Supplement#sep#NNP#sep#O
#sep#for#sep#IN#sep#O
#sep#each#sep#DT#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advance#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#the#sep#DT#sep#O
#sep#Basic#sep#NNP#sep#O
#sep#Rate#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#the#sep#DT#sep#O
#sep#Loan#sep#NNP#sep#O
#sep#Factor#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#the#sep#DT#sep#O
#sep#Payment#sep#NNP#sep#O
#sep#Dates#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#and#sep#CC#sep#O
#sep#a#sep#DT#sep#O
#sep#table#sep#JJ#sep#O
#sep#of#sep#IN#sep#O
#sep#Stipulated#sep#NNP#sep#O
#sep#Loan#sep#NNP#sep#O
#sep#Values#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#together#sep#RB#sep#O
#sep#with#sep#IN#sep#O
#sep#a#sep#DT#sep#O
#sep#UCC#sep#NNP#sep#O
#sep#Financing#sep#NNP#sep#O
#sep#Statement#sep#NNP#sep#O
#sep#covering#sep#VBG#sep#O
#sep#the#sep#DT#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#described#sep#VBD#sep#O
#sep#on#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#Loan#sep#NNP#sep#O
#sep#Supplement#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 22#sep#If#sep#IN#sep#O
#sep#Borrower#sep#NNP#sep#I-PER
#sep#satisfies#sep#NNS#sep#O
#sep#the#sep#DT#sep#O
#sep#conditions#sep#NNS#sep#O
#sep#of#sep#IN#sep#O
#sep#each#sep#DT#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advance#sep#NNP#sep#O
#sep#specified#sep#VBD#sep#O
#sep#from#sep#IN#sep#O
#sep#time#sep#NN#sep#O
#sep#to#sep#TO#sep#O
#sep#time#sep#VB#sep#O
#sep#by#sep#IN#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#,#sep#,#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#will#sep#MD#sep#O
#sep#disburse#sep#VB#sep#O
#sep#such#sep#PDT#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advance#sep#NNP#sep#O
#sep#by#sep#IN#sep#O
#sep#internal#sep#JJ#sep#O
#sep#transfer#sep#NN#sep#O
#sep#to#sep#TO#sep#O
#sep#Borrower#sep#NNP#sep#I-PER
#sep#'#sep#POS#sep#O
#sep#s#sep#NNS#sep#O
#sep#deposit#sep#NN#sep#O
#sep#account#sep#NN#sep#O
#sep#with#sep#IN#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#.#sep#.#sep#O
Sentence: 23#sep#(#sep#NN#sep#O
#sep#b#sep#NN#sep#O
#sep#)#sep#:#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#'#sep#POS#sep#O
#sep#s#sep#NNS#sep#O
#sep#obligation#sep#NN#sep#O
#sep#to#sep#TO#sep#O
#sep#lend#sep#VB#sep#O
#sep#the#sep#DT#sep#O
#sep#undisbursed#sep#VBN#sep#O
#sep#portion#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#Committed#sep#NNP#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Line#sep#NNP#sep#O
#sep#will#sep#MD#sep#O
#sep#terminate#sep#VB#sep#O
#sep#if#sep#IN#sep#O
#sep#,#sep#,#sep#O
#sep#in#sep#IN#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#'#sep#POS#sep#O
#sep#s#sep#NNS#sep#O
#sep#sole#sep#VBP#sep#O
#sep#discretion#sep#NN#sep#O
#sep#,#sep#,#sep#O
#sep#there#sep#EX#sep#O
#sep#has#sep#VBZ#sep#O
#sep#been#sep#VBN#sep#O
#sep#a#sep#DT#sep#O
#sep#material#sep#NN#sep#O
#sep#adverse#sep#NN#sep#O
#sep#change#sep#NN#sep#O
#sep#in#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#general#sep#JJ#sep#O
#sep#affairs#sep#NNS#sep#O
#sep#,#sep#,#sep#O
#sep#management#sep#NN#sep#O
#sep#,#sep#,#sep#O
#sep#results#sep#NNS#sep#O
#sep#of#sep#IN#sep#O
#sep#operation#sep#NN#sep#O
#sep#,#sep#,#sep#O
#sep#condition#sep#NN#sep#O
#sep#(#sep#:#sep#O
#sep#financial#sep#JJ#sep#O
#sep#or#sep#CC#sep#O
#sep#otherwise#sep#RB#sep#O
#sep#)#sep#:#sep#O
#sep#or#sep#CC#sep#O
#sep#the#sep#DT#sep#O
#sep#prospects#sep#NNS#sep#O
#sep#of#sep#IN#sep#O
#sep#Borrower#sep#NNP#sep#I-PER
#sep#,#sep#,#sep#O
#sep#whether#sep#IN#sep#O
#sep#or#sep#CC#sep#O
#sep#not#sep#RB#sep#O
#sep#arising#sep#VBG#sep#O
#sep#from#sep#IN#sep#O
#sep#transactions#sep#NNS#sep#O
#sep#in#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#ordinary#sep#JJ#sep#O
#sep#course#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#business#sep#NN#sep#O
#sep#,#sep#,#sep#O
#sep#or#sep#CC#sep#O
#sep#there#sep#EX#sep#O
#sep#has#sep#VBZ#sep#O
#sep#been#sep#VBN#sep#O
#sep#material#sep#JJ#sep#O
#sep#adverse#sep#NN#sep#O
#sep#deviation#sep#NN#sep#O
#sep#by#sep#IN#sep#O
#sep#Borrower#sep#NNP#sep#I-PER
#sep#from#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#most#sep#RBS#sep#O
#sep#recent#sep#JJ#sep#O
#sep#business#sep#NN#sep#O
#sep#plan#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#Borrower#sep#NNP#sep#I-PER
#sep#presented#sep#VBD#sep#O
#sep#to#sep#TO#sep#O
#sep#and#sep#CC#sep#O
#sep#accepted#sep#VBN#sep#O
#sep#by#sep#IN#sep#O
#sep#Bank#sep#NNP#sep#I-ORG
#sep#prior#sep#RB#sep#O
#sep#to#sep#TO#sep#O
#sep#the#sep#DT#sep#O
#sep#execution#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#this#sep#DT#sep#O
#sep#Agreement#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 24#sep#4#sep#LS#sep#O
#sep#<#sep#``#sep#O
#sep#PAGE#sep#NN#sep#O
#sep#>#sep#:#sep#O
#sep#5#sep#CD#sep#O
#sep#2#sep#CD#sep#O
#sep#.#sep#.#sep#O
#sep#2#sep#CD#sep#O
#sep#INTEREST#sep#NN#sep#O
#sep#RATE#sep#NNP#sep#O
#sep#,#sep#,#sep#O
#sep#PAYMENTS#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 25#sep#(#sep#NN#sep#O
#sep#a#sep#DT#sep#O
#sep#)#sep#NN#sep#O
#sep#Principal#sep#NNP#sep#O
#sep#and#sep#CC#sep#O
#sep#Interest#sep#NNP#sep#O
#sep#Payments#sep#NNP#sep#O
#sep#On#sep#NNP#sep#O
#sep#Payment#sep#NNP#sep#O
#sep#Dates#sep#NNP#sep#O
#sep#.#sep#.#sep#O
Sentence: 26#sep#Borrower#sep#NNP#sep#I-PER
#sep#will#sep#MD#sep#O
#sep#make#sep#VB#sep#O
#sep#payments#sep#NNS#sep#O
#sep#monthly#sep#RB#sep#O
#sep#in#sep#IN#sep#O
#sep#advance#sep#NN#sep#O
#sep#of#sep#IN#sep#O
#sep#principal#sep#NN#sep#O
#sep#and#sep#CC#sep#O
#sep#accrued#sep#VBD#sep#O
#sep#interest#sep#NN#sep#O
#sep#for#sep#IN#sep#O
#sep#each#sep#DT#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advance#sep#NNP#sep#O
#sep#(#sep#NNP#sep#O
#sep#collectively#sep#RB#sep#O
#sep#,#sep#,#sep#O
#sep#"#sep#:#sep#O
#sep#Scheduled#sep#NNP#sep#O
#sep#Payments#sep#NNP#sep#O
#sep#"),#sep#,#sep#O
#sep#on#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#first#sep#JJ#sep#O
#sep#Business#sep#NN#sep#O
#sep#Day#sep#NNP#sep#O
#sep#of#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#month#sep#NN#sep#O
#sep#following#sep#VBG#sep#O
#sep#the#sep#DT#sep#O
#sep#Funding#sep#NNP#sep#O
#sep#Date#sep#NNP#sep#O
#sep#(#sep#NNP#sep#O
#sep#or#sep#CC#sep#O
#sep#commencing#sep#VBG#sep#O
#sep#on#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#Funding#sep#NNP#sep#O
#sep#Date#sep#NNP#sep#O
#sep#if#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#Funding#sep#NNP#sep#O
#sep#Date#sep#NNP#sep#O
#sep#is#sep#VBZ#sep#O
#sep#the#sep#DT#sep#O
#sep#first#sep#JJ#sep#O
#sep#Business#sep#NN#sep#O
#sep#Day#sep#NNP#sep#O
#sep#of#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#month#sep#NN#sep#O
#sep#)#sep#:#sep#O
#sep#with#sep#IN#sep#O
#sep#respect#sep#NN#sep#O
#sep#to#sep#TO#sep#O
#sep#such#sep#JJ#sep#O
#sep#Equipment#sep#NNP#sep#O
#sep#Advance#sep#NNP#sep#O
#sep#and#sep#CC#sep#O
#sep#continuing#sep#VBG#sep#O
#sep#thereafter#sep#NN#sep#O
#sep#during#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#Repayment#sep#NNP#sep#O
#sep#Period#sep#NNP#sep#O
#sep#on#sep#IN#sep#O
#sep#the#sep#DT#sep#O
#sep#first#sep#JJ#sep#O
#sep#Business#sep#NN#sep#O
#sep#Day#sep#NNP#sep#O
#sep#of#sep#IN#sep#O
#sep#each#sep#DT#sep#O
