Sentence ##sep#Word#sep#POS#sep#Tag
#sep#glasses#sep#pos#sep#I-object
#sep#and#sep#pos#sep#O
#sep#have#sep#pos#sep#O
#sep#their#sep#pos#sep#B-object
#sep#own#sep#pos#sep#I-object
#sep#Polaroid#sep#pos#sep#I-object
#sep#taken#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 10#sep#This#sep#pos#sep#B-abstract
#sep#translates#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#many#sep#pos#sep#O
#sep#ways#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#even#sep#pos#sep#O
#sep#sometimes#sep#pos#sep#O
#sep#lowering#sep#pos#sep#O
#sep#initial#sep#pos#sep#B-quantity
#sep#offering#sep#pos#sep#I-quantity
#sep#prices#sep#pos#sep#I-quantity
#sep#at#sep#pos#sep#O
#sep#markets#sep#pos#sep#B-place
#sep#.#sep#pos#sep#O
Sentence: 11#sep#Apply#sep#pos#sep#O
#sep#peppermint#sep#pos#sep#B-substance
#sep#oil#sep#pos#sep#I-substance
#sep#.#sep#pos#sep#O
Sentence: 12#sep#What#sep#pos#sep#O
#sep#about#sep#pos#sep#O
#sep#the#sep#pos#sep#B-abstract
#sep#adage#sep#pos#sep#I-abstract
#sep#,#sep#pos#sep#O
#sep#“#sep#pos#sep#B-abstract
#sep#Those#sep#pos#sep#I-abstract
#sep#who#sep#pos#sep#I-abstract
#sep#forget#sep#pos#sep#I-abstract
#sep#history#sep#pos#sep#I-abstract
#sep#are#sep#pos#sep#I-abstract
#sep#doomed#sep#pos#sep#I-abstract
#sep#to#sep#pos#sep#I-abstract
#sep#repeat#sep#pos#sep#I-abstract
#sep#it#sep#pos#sep#I-abstract
#sep#”#sep#pos#sep#I-abstract
#sep#?#sep#pos#sep#O
Sentence: 13#sep#In#sep#pos#sep#O
#sep#the#sep#pos#sep#B-time
#sep#past#sep#pos#sep#I-time
#sep#few#sep#pos#sep#I-time
#sep#days#sep#pos#sep#I-time
#sep#in#sep#pos#sep#O
#sep#Italy#sep#pos#sep#B-place
#sep#,#sep#pos#sep#O
#sep#several#sep#pos#sep#B-organization
#sep#municipalities#sep#pos#sep#I-organization
#sep#have#sep#pos#sep#O
#sep#started#sep#pos#sep#O
#sep#asking#sep#pos#sep#O
#sep#religious#sep#pos#sep#B-organization
#sep#schools#sep#pos#sep#I-organization
#sep#to#sep#pos#sep#O
#sep#pay#sep#pos#sep#O
#sep#taxes#sep#pos#sep#B-abstract
#sep#for#sep#pos#sep#I-abstract
#sep#property#sep#pos#sep#I-abstract
#sep#and#sep#pos#sep#I-abstract
#sep#local#sep#pos#sep#I-abstract
#sep#services#sep#pos#sep#I-abstract
#sep#,#sep#pos#sep#O
#sep#despite#sep#pos#sep#O
#sep#the#sep#pos#sep#B-abstract
#sep#resistance#sep#pos#sep#I-abstract
#sep#of#sep#pos#sep#I-abstract
#sep#the#sep#pos#sep#I-abstract
#sep#Catholic#sep#pos#sep#I-abstract
#sep#Church#sep#pos#sep#I-abstract
#sep#.#sep#pos#sep#O
Sentence: 14#sep#And#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#me#sep#pos#sep#B-person
#sep#,#sep#pos#sep#O
#sep#what#sep#pos#sep#O
#sep#I#sep#pos#sep#B-person
#sep#want#sep#pos#sep#O
#sep#the#sep#pos#sep#B-abstract
#sep#purpose#sep#pos#sep#I-abstract
#sep#to#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#inspire#sep#pos#sep#O
#sep#people#sep#pos#sep#B-person
#sep#.#sep#pos#sep#O
Sentence: 15#sep#They#sep#pos#sep#B-object
#sep#do#sep#pos#sep#O
#sep#not#sep#pos#sep#O
#sep#run#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#often#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#especially#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#the#sep#pos#sep#B-place
#sep#outer#sep#pos#sep#I-place
#sep#towns#sep#pos#sep#I-place
#sep#like#sep#pos#sep#I-place
#sep#Broken#sep#pos#sep#I-place
#sep#Arrow#sep#pos#sep#I-place
#sep#.#sep#pos#sep#O
Sentence: 16#sep#No#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#I#sep#pos#sep#B-person
#sep#captained#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#2010#sep#pos#sep#B-time
#sep#.#sep#pos#sep#O
Sentence: 17#sep#Getting#sep#pos#sep#B-abstract
#sep#the#sep#pos#sep#I-abstract
#sep#Material#sep#pos#sep#I-abstract
#sep#Right#sep#pos#sep#I-abstract
Sentence: 18#sep#Also#sep#pos#sep#O
#sep#see#sep#pos#sep#O
#sep#where#sep#pos#sep#O
#sep#all#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#other#sep#pos#sep#B-organization
#sep#teams#sep#pos#sep#I-organization
#sep#are#sep#pos#sep#O
#sep#at#sep#pos#sep#O
#sep#as#sep#pos#sep#O
#sep#well#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 19#sep#Re-evaluate#sep#pos#sep#O
#sep#your#sep#pos#sep#B-object
#sep#list#sep#pos#sep#I-object
#sep#halfway#sep#pos#sep#O
#sep#through#sep#pos#sep#O
#sep#your#sep#pos#sep#B-time
#sep#day#sep#pos#sep#I-time
#sep#to#sep#pos#sep#O
#sep#rank#sep#pos#sep#O
#sep#your#sep#pos#sep#B-abstract
#sep#items#sep#pos#sep#I-abstract
#sep#based#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#highest#sep#pos#sep#B-abstract
#sep#priority#sep#pos#sep#I-abstract
#sep#.#sep#pos#sep#O
Sentence: 20#sep#therefore#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#it#sep#pos#sep#B-event
#sep#may#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#helpful#sep#pos#sep#O
#sep#to#sep#pos#sep#B-event
#sep#focus#sep#pos#sep#I-event
#sep#your#sep#pos#sep#I-event
#sep#efforts#sep#pos#sep#I-event
#sep#on#sep#pos#sep#I-event
#sep#opening#sep#pos#sep#I-event
#sep#your#sep#pos#sep#I-event
#sep#reserve#sep#pos#sep#I-event
#sep#parachute#sep#pos#sep#I-event
#sep#.#sep#pos#sep#O
Sentence: 21#sep#What#sep#pos#sep#O
#sep#inspired#sep#pos#sep#O
#sep#you#sep#pos#sep#B-person
#sep#to#sep#pos#sep#O
#sep#create#sep#pos#sep#O
#sep#a#sep#pos#sep#B-substance
#sep#cocktail#sep#pos#sep#I-substance
#sep#after#sep#pos#sep#O
#sep#the#sep#pos#sep#B-abstract
#sep#santorum#sep#pos#sep#I-abstract
#sep#neologism#sep#pos#sep#I-abstract
#sep#?#sep#pos#sep#O
Sentence: 22#sep#The#sep#pos#sep#B-event
#sep#only#sep#pos#sep#I-event
#sep#way#sep#pos#sep#I-event
#sep#for#sep#pos#sep#O
#sep#visitors#sep#pos#sep#B-person
#sep#to#sep#pos#sep#O
#sep#travel#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#the#sep#pos#sep#B-place
#sep#Chathams#sep#pos#sep#I-place
#sep#is#sep#pos#sep#O
#sep#via#sep#pos#sep#O
#sep#scheduled#sep#pos#sep#B-event
#sep#or#sep#pos#sep#I-event
#sep#chartered#sep#pos#sep#I-event
#sep#air#sep#pos#sep#I-event
#sep#service#sep#pos#sep#I-event
#sep#.#sep#pos#sep#O
Sentence: 23#sep#Built#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#1602#sep#pos#sep#B-time
#sep#by#sep#pos#sep#O
#sep#Shah#sep#pos#sep#B-person
#sep#Abbas#sep#pos#sep#I-person
#sep#I.=#sep#pos#sep#I-person
#sep#and#sep#pos#sep#O
#sep#designed#sep#pos#sep#O
#sep#by#sep#pos#sep#O
#sep#his#sep#pos#sep#B-person
#sep#chief#sep#pos#sep#I-person
#sep#architect#sep#pos#sep#I-person
#sep#,#sep#pos#sep#O
#sep#Sheikh#sep#pos#sep#B-person
#sep#Bahai#sep#pos#sep#I-person
#sep#.#sep#pos#sep#O
Sentence: 24#sep#For#sep#pos#sep#O
#sep#local#sep#pos#sep#B-abstract
#sep#transportation#sep#pos#sep#I-abstract
#sep#or#sep#pos#sep#I-abstract
#sep#air-port/train#sep#pos#sep#I-abstract
#sep#station#sep#pos#sep#I-abstract
#sep#services#sep#pos#sep#I-abstract
#sep#,#sep#pos#sep#O
#sep#there#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#several#sep#pos#sep#B-organization
#sep#local#sep#pos#sep#I-organization
#sep#taxi#sep#pos#sep#I-organization
#sep#companies#sep#pos#sep#I-organization
#sep#that#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#reliable#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 25#sep#It#sep#pos#sep#B-abstract
#sep#should#sep#pos#sep#O
#sep#make#sep#pos#sep#O
#sep#some#sep#pos#sep#O
#sep#sense#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#so#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#it#sep#pos#sep#B-abstract
#sep#will#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#easier#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#learn#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#speak#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#[#sep#pos#sep#O
#sep#Example#sep#pos#sep#B-abstract
#sep#:#sep#pos#sep#O
#sep#Do#sep#pos#sep#O
#sep#n't#sep#pos#sep#O
#sep#use#sep#pos#sep#O
#sep#oh#sep#pos#sep#O
#sep#as#sep#pos#sep#O
#sep#e#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#hello#sep#pos#sep#O
#sep#as#sep#pos#sep#O
#sep#llo#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#See#sep#pos#sep#O
#sep#ya#sep#pos#sep#O
#sep#as#sep#pos#sep#O
#sep#c#sep#pos#sep#O
#sep#yah#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 26#sep#If#sep#pos#sep#O
#sep#you#sep#pos#sep#B-person
#sep#already#sep#pos#sep#O
#sep#own#sep#pos#sep#O
#sep#a#sep#pos#sep#B-plant
#sep#Beavertail#sep#pos#sep#I-plant
#sep#cactus#sep#pos#sep#I-plant
#sep#,#sep#pos#sep#O
#sep#you#sep#pos#sep#B-person
#sep#can#sep#pos#sep#O
#sep#make#sep#pos#sep#B-event
#sep#your#sep#pos#sep#I-event
#sep#own#sep#pos#sep#I-event
#sep#cuttings#sep#pos#sep#I-event
#sep#.#sep#pos#sep#O
Sentence: 27#sep#Tips#sep#pos#sep#B-abstract
Sentence: 28#sep#As#sep#pos#sep#O
#sep#you#sep#pos#sep#B-person
#sep#mark#sep#pos#sep#O
#sep#things#sep#pos#sep#B-abstract
#sep#off#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#you#sep#pos#sep#B-person
#sep#will#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#motivated#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#continue#sep#pos#sep#O
#sep#doing#sep#pos#sep#O
#sep#so#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#seeing#sep#pos#sep#O
#sep#it#sep#pos#sep#B-object
#sep#on#sep#pos#sep#O
#sep#a#sep#pos#sep#B-abstract
#sep#regular#sep#pos#sep#I-abstract
#sep#basis#sep#pos#sep#I-abstract
#sep#will#sep#pos#sep#O
#sep#remind#sep#pos#sep#O
#sep#you#sep#pos#sep#B-person
#sep#that#sep#pos#sep#O
#sep#your#sep#pos#sep#B-abstract
#sep#project#sep#pos#sep#I-abstract
#sep#needs#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#done#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 29#sep#"#sep#pos#sep#O
#sep#Had#sep#pos#sep#O
#sep#it#sep#pos#sep#B-event
#sep#happened#sep#pos#sep#O
#sep#an#sep#pos#sep#B-time
#sep#hour#sep#pos#sep#I-time
#sep#later#sep#pos#sep#O
#sep#it#sep#pos#sep#B-event
#sep#would#sep#pos#sep#O
#sep#have#sep#pos#sep#O
#sep#been#sep#pos#sep#O
#sep#much#sep#pos#sep#O
#sep#worse#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#Khaled#sep#pos#sep#B-person
#sep#Al-Maeena#sep#pos#sep#I-person
#sep#,#sep#pos#sep#O
#sep#editor#sep#pos#sep#B-person
#sep#at#sep#pos#sep#I-person
#sep#large#sep#pos#sep#I-person
#sep#at#sep#pos#sep#I-person
#sep#the#sep#pos#sep#I-person
#sep#Saudi#sep#pos#sep#I-person
#sep#Gazette#sep#pos#sep#I-person
#sep#,#sep#pos#sep#O
#sep#said#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 30#sep#"#sep#pos#sep#O
#sep#He#sep#pos#sep#B-person
#sep#'s#sep#pos#sep#O
#sep#hanging#sep#pos#sep#O
#sep#out#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#the#sep#pos#sep#B-person
#sep#celebrities#sep#pos#sep#I-person
#sep#,#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#has#sep#pos#sep#O
#sep#kind#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#become#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#same#sep#pos#sep#O
#sep#sort#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#celebrity#sep#pos#sep#O
#sep#he#sep#pos#sep#B-person
#sep#was#sep#pos#sep#O
#sep#interested#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#documenting#sep#pos#sep#O
#sep#earlier#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#his#sep#pos#sep#B-abstract
#sep#career#sep#pos#sep#I-abstract
#sep#"#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#Wilkins#sep#pos#sep#B-person
#sep#said#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 31#sep#Cook#sep#pos#sep#O
#sep#the#sep#pos#sep#B-substance
#sep#quinoa#sep#pos#sep#I-substance
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#B-object
#sep#oven#sep#pos#sep#I-object
#sep#for#sep#pos#sep#O
#sep#roughly#sep#pos#sep#B-time
#sep#20#sep#pos#sep#I-time
#sep#minutes#sep#pos#sep#I-time
#sep#,#sep#pos#sep#O
#sep#or#sep#pos#sep#O
#sep#until#sep#pos#sep#O
#sep#most#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#B-substance
#sep#liquid#sep#pos#sep#I-substance
#sep#is#sep#pos#sep#O
#sep#gone#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 32#sep#Name#sep#pos#sep#B-object
#sep#streets#sep#pos#sep#I-object
#sep#East#sep#pos#sep#I-object
#sep#of#sep#pos#sep#I-object
#sep#Main#sep#pos#sep#I-object
#sep#are#sep#pos#sep#O
#sep#cities#sep#pos#sep#B-object
#sep#east#sep#pos#sep#I-object
#sep#of#sep#pos#sep#I-object
#sep#the#sep#pos#sep#I-object
#sep#Mississippi#sep#pos#sep#I-object
#sep#River#sep#pos#sep#I-object
#sep#,#sep#pos#sep#O
#sep#vice#sep#pos#sep#O
#sep#versa#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#name#sep#pos#sep#B-object
#sep#streets#sep#pos#sep#I-object
#sep#west#sep#pos#sep#I-object
#sep#of#sep#pos#sep#I-object
#sep#Main#sep#pos#sep#I-object
#sep#.#sep#pos#sep#O
Sentence: 33#sep#You#sep#pos#sep#B-person
#sep#wo#sep#pos#sep#O
#sep#n't#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#tripping#sep#pos#sep#O
#sep#over#sep#pos#sep#O
#sep#boxes#sep#pos#sep#B-object
#sep#and#sep#pos#sep#O
#sep#you#sep#pos#sep#B-person
#sep#can#sep#pos#sep#O
#sep#have#sep#pos#sep#O
#sep#a#sep#pos#sep#B-abstract
#sep#better#sep#pos#sep#I-abstract
#sep#idea#sep#pos#sep#I-abstract
#sep#of#sep#pos#sep#I-abstract
#sep#what#sep#pos#sep#I-abstract
#sep#you#sep#pos#sep#I-abstract
#sep#have#sep#pos#sep#I-abstract
#sep#and#sep#pos#sep#I-abstract
#sep#where#sep#pos#sep#I-abstract
#sep#things#sep#pos#sep#I-abstract
#sep#are#sep#pos#sep#I-abstract
#sep#.#sep#pos#sep#O
Sentence: 34#sep#What#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#they#sep#pos#sep#B-person
#sep#fighting#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#?#sep#pos#sep#O
Sentence: 35#sep#From#sep#pos#sep#O
#sep#the#sep#pos#sep#B-place
#sep#Southwest#sep#pos#sep#I-place
#sep#/#sep#pos#sep#O
#sep#Oklahoma#sep#pos#sep#B-place
#sep#City#sep#pos#sep#I-place
#sep#-#sep#pos#sep#O
#sep#I-44#sep#pos#sep#B-object
#sep#East#sep#pos#sep#I-object
#sep#,#sep#pos#sep#O
#sep#aka#sep#pos#sep#O
#sep#the#sep#pos#sep#B-abstract
#sep#"#sep#pos#sep#I-abstract
#sep#Turner#sep#pos#sep#I-abstract
#sep#Turnpike#sep#pos#sep#I-abstract
#sep#.#sep#pos#sep#O
#sep#"#sep#pos#sep#O
Sentence: 36#sep#try#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#a#sep#pos#sep#B-object
#sep#large#sep#pos#sep#I-object
#sep#body#sep#pos#sep#I-object
#sep#of#sep#pos#sep#I-object
#sep#water#sep#pos#sep#I-object
#sep#if#sep#pos#sep#O
#sep#you#sep#pos#sep#B-person
#sep#are#sep#pos#sep#O
#sep#confident#sep#pos#sep#O
#sep#your#sep#pos#sep#B-person
#sep#companion#sep#pos#sep#I-person
#sep#can#sep#pos#sep#O
#sep#save#sep#pos#sep#O
#sep#you#sep#pos#sep#B-person
#sep#from#sep#pos#sep#O
#sep#drowning#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 37#sep#Today#sep#pos#sep#B-abstract
#sep#'s#sep#pos#sep#I-abstract
#sep#announcement#sep#pos#sep#I-abstract
#sep#is#sep#pos#sep#O
#sep#an#sep#pos#sep#O
#sep#affront#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#the#sep#pos#sep#B-person
#sep#thousands#sep#pos#sep#I-person
#sep#of#sep#pos#sep#I-person
#sep#dedicated#sep#pos#sep#I-person
#sep#men#sep#pos#sep#I-person
#sep#and#sep#pos#sep#I-person
#sep#women#sep#pos#sep#I-person
#sep#at#sep#pos#sep#I-person
#sep#Johnson#sep#pos#sep#I-person
#sep#Space#sep#pos#sep#I-person
#sep#Center#sep#pos#sep#I-person
#sep#,#sep#pos#sep#O
#sep#the#sep#pos#sep#B-abstract
#sep#greater#sep#pos#sep#I-abstract
#sep#Houston#sep#pos#sep#I-abstract
#sep#community#sep#pos#sep#I-abstract
#sep#and#sep#pos#sep#O
#sep#the#sep#pos#sep#B-place
#sep#State#sep#pos#sep#I-place
#sep#of#sep#pos#sep#I-place
#sep#Texas#sep#pos#sep#I-place
#sep#,#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#I#sep#pos#sep#B-person
#sep#m#sep#pos#sep#O
#sep#deeply#sep#pos#sep#O
#sep#disappointed#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#the#sep#pos#sep#B-abstract
#sep#Administration#sep#pos#sep#I-abstract
#sep#'s#sep#pos#sep#I-abstract
#sep#misguided#sep#pos#sep#I-abstract
#sep#decision#sep#pos#sep#I-abstract
#sep#.#sep#pos#sep#O
#sep#“#sep#pos#sep#O
Sentence: 38#sep#According#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#the#sep#pos#sep#B-abstract
#sep#Arts#sep#pos#sep#I-abstract
#sep#and#sep#pos#sep#I-abstract
#sep#Humanities#sep#pos#sep#I-abstract
#sep#Citation#sep#pos#sep#I-abstract
#sep#Index#sep#pos#sep#I-abstract
#sep#Professor#sep#pos#sep#B-person
#sep#Chomsky#sep#pos#sep#I-person
#sep#is#sep#pos#sep#O
#sep#the#sep#pos#sep#B-person
#sep#eighth#sep#pos#sep#I-person
#sep#most#sep#pos#sep#I-person
#sep#cited#sep#pos#sep#I-person
#sep#scholar#sep#pos#sep#I-person
#sep#of#sep#pos#sep#I-person
#sep#all#sep#pos#sep#I-person
#sep#time#sep#pos#sep#I-person
#sep#.#sep#pos#sep#O
Sentence: 39#sep#Place#sep#pos#sep#O
#sep#two#sep#pos#sep#B-substance
#sep#parts#sep#pos#sep#I-substance
#sep#water#sep#pos#sep#I-substance
#sep#or#sep#pos#sep#O
#sep#stock#sep#pos#sep#B-substance
#sep#to#sep#pos#sep#O
#sep#one#sep#pos#sep#B-substance
#sep#part#sep#pos#sep#I-substance
#sep#of#sep#pos#sep#I-substance
#sep#quinoa#sep#pos#sep#I-substance
#sep#in#sep#pos#sep#O
#sep#a#sep#pos#sep#B-object
#sep#saucepan#sep#pos#sep#I-object
#sep#over#sep#pos#sep#O
#sep#medium-high#sep#pos#sep#B-abstract
#sep#heat#sep#pos#sep#I-abstract
#sep#and#sep#pos#sep#O
#sep#bring#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#a#sep#pos#sep#B-event
#sep#boil#sep#pos#sep#I-event
#sep#.#sep#pos#sep#O
Sentence: 40#sep#We#sep#pos#sep#B-person
#sep#do#sep#pos#sep#O
#sep#everything#sep#pos#sep#B-abstract
#sep#backwards#sep#pos#sep#O
#sep#here#sep#pos#sep#B-organization
#sep#.#sep#pos#sep#O
Sentence: 41#sep#"#sep#pos#sep#O
#sep#One#sep#pos#sep#B-abstract
#sep#of#sep#pos#sep#I-abstract
#sep#the#sep#pos#sep#I-abstract
